"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GEO","Georgia","2005","2005",51.75939,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GEO","Georgia","2006","2006",51.06672,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GEO","Georgia","2007","2007",48.01916,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GEO","Georgia","2008","2008",57.18904,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GEO","Georgia","2010","2010",60.388,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GEO","Georgia","2011","2011",54.40596,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GEO","Georgia","2012","2012",59.04725,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GEO","Georgia","2013","2013",56.83425,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GEO","Georgia","2014","2014",62.2501,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GEO","Georgia","2015","2015",61.50176,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","SWZ","Swaziland","1999","1999",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","SWZ","Swaziland","2000","2000",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","SWZ","Swaziland","2001","2001",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","SWZ","Swaziland","2002","2002",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","SWZ","Swaziland","2004","2004",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","SWZ","Swaziland","2005","2005",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","SWZ","Swaziland","2006","2006",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","SWZ","Swaziland","2013","2013",56.25,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","BRB","Barbados","1999","1999",70.52239,"‡","UIS Estimation"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","BRB","Barbados","2001","2001",65.97826,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","BRB","Barbados","2007","2007",74.26428,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","BRB","Barbados","2009","2009",69.08413,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","BRB","Barbados","2011","2011",68.39682,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","GUY","Guyana","2004","2004",76.79558,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","GUY","Guyana","2005","2005",68.10507,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","GUY","Guyana","2006","2006",71.92192,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","GUY","Guyana","2007","2007",68.20809,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","GUY","Guyana","2008","2008",73.74005,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","GUY","Guyana","2009","2009",78.43137,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","GUY","Guyana","2010","2010",75.34247,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","GUY","Guyana","2011","2011",79.53822,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","GUY","Guyana","2012","2012",78.40055,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","PRI","Puerto Rico","2008","2008",63.23136,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","PRI","Puerto Rico","2009","2009",66.15561,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","PRI","Puerto Rico","2011","2011",62.93564,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","PRI","Puerto Rico","2012","2012",66.15303,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","PRI","Puerto Rico","2013","2013",64.4427,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","PRI","Puerto Rico","2014","2014",64.22738,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LAO","Lao People's Democratic Republic","1999","1999",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LAO","Lao People's Democratic Republic","2000","2000",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LAO","Lao People's Democratic Republic","2001","2001",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LAO","Lao People's Democratic Republic","2003","2003",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LAO","Lao People's Democratic Republic","2004","2004",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LAO","Lao People's Democratic Republic","2005","2005",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LAO","Lao People's Democratic Republic","2006","2006",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LAO","Lao People's Democratic Republic","2009","2009",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LAO","Lao People's Democratic Republic","2011","2011",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LAO","Lao People's Democratic Republic","2012","2012",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LAO","Lao People's Democratic Republic","2013","2013",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LAO","Lao People's Democratic Republic","2014","2014",100,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","LAO","Lao People's Democratic Republic","2015","2015",40,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","TUV","Tuvalu","1999","1999",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","TUV","Tuvalu","2000","2000",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","TUV","Tuvalu","2001","2001",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","TUV","Tuvalu","2002","2002",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","TUV","Tuvalu","2003","2003",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","TUV","Tuvalu","2004","2004",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","TUV","Tuvalu","2008","2008",,"a","Category not applicable"
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","USA","United States of America","1999","1999",61.39152,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","USA","United States of America","2000","2000",59.67194,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","USA","United States of America","2001","2001",58.75524,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","USA","United States of America","2002","2002",58.57664,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","USA","United States of America","2003","2003",58.6706,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","USA","United States of America","2004","2004",59.95649,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","USA","United States of America","2005","2005",60.94856,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","USA","United States of America","2006","2006",61.98131,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","USA","United States of America","2007","2007",62.35428,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","USA","United States of America","2008","2008",62.57279,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","USA","United States of America","2009","2009",62.7316,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","USA","United States of America","2010","2010",62.69483,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","USA","United States of America","2011","2011",62.1216,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","USA","United States of America","2012","2012",61.7511,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","USA","United States of America","2013","2013",61.3898,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","USA","United States of America","2014","2014",61.06352,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","CAN","Canada","1999","1999",57.08651,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","CAN","Canada","2002","2002",56.43473,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MDG","Madagascar","2005","2005",47.39106,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MDG","Madagascar","2006","2006",49.53012,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MDG","Madagascar","2007","2007",48.45173,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MDG","Madagascar","2008","2008",47.47789,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MDG","Madagascar","2009","2009",47.68779,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MDG","Madagascar","2010","2010",50.85554,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MDG","Madagascar","2013","2013",47.90611,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MDG","Madagascar","2014","2014",45.59455,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AIA","Anguilla","1999","1999",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AIA","Anguilla","2000","2000",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AIA","Anguilla","2001","2001",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AIA","Anguilla","2002","2002",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AIA","Anguilla","2003","2003",100,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","AIA","Anguilla","2007","2007",90.90909,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SYR","Syrian Arab Republic","2002","2002",47.01234,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SYR","Syrian Arab Republic","2003","2003",47.7327,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SYR","Syrian Arab Republic","2004","2004",48.2744,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SYR","Syrian Arab Republic","2005","2005",49.09279,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SYR","Syrian Arab Republic","2006","2006",50.73707,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SYR","Syrian Arab Republic","2007","2007",50.69896,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SYR","Syrian Arab Republic","2008","2008",51.47211,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SYR","Syrian Arab Republic","2009","2009",51.41559,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SYR","Syrian Arab Republic","2010","2010",50.37649,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SYR","Syrian Arab Republic","2011","2011",51.6671,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SYR","Syrian Arab Republic","2012","2012",53.6834,,
