"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","ERI","Eritrea","2003","2003",5.40541,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","ERI","Eritrea","2004","2004",2.43902,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","ERI","Eritrea","2014","2014",15.82633,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","LBN","Lebanon","2000","2000",47.2,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","LBN","Lebanon","2001","2001",56,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","LBN","Lebanon","2002","2002",40.74074,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","LBN","Lebanon","2004","2004",48.14815,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","LBN","Lebanon","2005","2005",43,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","LBN","Lebanon","2006","2006",41.05263,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","LBN","Lebanon","2007","2007",76.44231,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","LBN","Lebanon","2008","2008",61.38614,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","LBN","Lebanon","2009","2009",49.53271,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","LBN","Lebanon","2010","2010",62.66667,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","LBN","Lebanon","2011","2011",58.92857,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SAU","Saudi Arabia","1999","1999",30.98039,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SAU","Saudi Arabia","2000","2000",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SAU","Saudi Arabia","2002","2002",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SAU","Saudi Arabia","2003","2003",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SAU","Saudi Arabia","2004","2004",58.39695,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SAU","Saudi Arabia","2005","2005",57.09034,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SAU","Saudi Arabia","2006","2006",36.13636,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SAU","Saudi Arabia","2007","2007",39.75482,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SAU","Saudi Arabia","2008","2008",39.99342,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SAU","Saudi Arabia","2009","2009",39.94565,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SAU","Saudi Arabia","2010","2010",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SAU","Saudi Arabia","2011","2011",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SAU","Saudi Arabia","2012","2012",16.66667,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SAU","Saudi Arabia","2013","2013",,"n","Magnitude nil or negligible"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SAU","Saudi Arabia","2014","2014",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SAU","Saudi Arabia","2015","2015",,"a","Category not applicable"
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ESP","Spain","1999","1999",26.59868,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ESP","Spain","2000","2000",24.27219,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ESP","Spain","2001","2001",24.10959,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ESP","Spain","2002","2002",24.36682,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ESP","Spain","2003","2003",23.53905,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ESP","Spain","2004","2004",22.83923,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ESP","Spain","2005","2005",21.39806,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ESP","Spain","2006","2006",20.69597,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ESP","Spain","2007","2007",19.8558,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ESP","Spain","2008","2008",18.21229,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ESP","Spain","2009","2009",17.37595,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ESP","Spain","2010","2010",16.76599,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ESP","Spain","2011","2011",17.40689,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ESP","Spain","2012","2012",15.60358,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ESP","Spain","2013","2013",15.2031,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ESP","Spain","2014","2014",14.72218,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","ESP","Spain","2015","2015",14.46526,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","DNK","Denmark","1999","1999",29.72266,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","DNK","Denmark","2000","2000",30.14827,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","DNK","Denmark","2001","2001",26.51841,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","DNK","Denmark","2002","2002",26.4118,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","DNK","Denmark","2003","2003",30.31937,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","DNK","Denmark","2004","2004",31.20372,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","DNK","Denmark","2005","2005",34.92458,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","DNK","Denmark","2006","2006",34.75833,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","DNK","Denmark","2007","2007",36.21949,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","DNK","Denmark","2008","2008",36.6559,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","DNK","Denmark","2009","2009",37.33094,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","DNK","Denmark","2010","2010",37.72554,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","DNK","Denmark","2011","2011",38.64131,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","DNK","Denmark","2012","2012",37.28414,,
